ts_utc,price,strike,diff,yes_mid,no_mid,minutes_left,seconds_left
2026-01-13T08:55:23.333878+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,36
2026-01-13T08:55:24.333903+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,35
2026-01-13T08:55:25.334141+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,34
2026-01-13T08:55:26.334661+00:00,2.0661,2.0533,0.012799999999999923,0.995,0.005,4,33
2026-01-13T08:55:27.335112+00:00,2.0661,2.0533,0.012799999999999923,0.995,0.005,4,32
2026-01-13T08:55:28.335536+00:00,2.0661,2.0533,0.012799999999999923,0.995,0.005,4,31
2026-01-13T08:55:29.335578+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,30
2026-01-13T08:55:30.335688+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,29
2026-01-13T08:55:31.335967+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,28
2026-01-13T08:55:32.336089+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,27
2026-01-13T08:55:33.336423+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,26
2026-01-13T08:55:34.336878+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,25
2026-01-13T08:55:35.336947+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,24
2026-01-13T08:55:36.337258+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,23
2026-01-13T08:55:37.337697+00:00,2.0661,2.0533,0.012799999999999923,0.995,0.005,4,22
2026-01-13T08:55:38.337757+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,4,21
2026-01-13T08:55:39.337996+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,4,20
2026-01-13T08:55:40.338545+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,4,19
2026-01-13T08:55:41.338727+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,4,18
2026-01-13T08:55:42.338894+00:00,2.0657,2.0533,0.012399999999999967,0.995,0.005,4,17
2026-01-13T08:55:43.338921+00:00,2.0657,2.0533,0.012399999999999967,0.9955,0.0045,4,16
2026-01-13T08:55:44.339312+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,15
2026-01-13T08:55:45.339488+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,14
2026-01-13T08:55:46.382686+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,13
2026-01-13T08:55:47.382989+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,12
2026-01-13T08:55:48.383040+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,11
2026-01-13T08:55:49.383508+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,10
2026-01-13T08:55:50.383865+00:00,2.0651,2.0533,0.011800000000000033,0.9955,0.0045,4,9
2026-01-13T08:55:51.384282+00:00,2.0651,2.0533,0.011800000000000033,0.9955,0.0045,4,8
2026-01-13T08:55:52.384316+00:00,2.0651,2.0533,0.011800000000000033,0.9955,0.0045,4,7
2026-01-13T08:55:53.384621+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,6
2026-01-13T08:55:54.384754+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,5
2026-01-13T08:55:55.384967+00:00,2.0651,2.0533,0.011800000000000033,0.9955,0.0045,4,4
2026-01-13T08:55:56.385141+00:00,2.0646,2.0533,0.011299999999999866,0.9955,0.0045,4,3
2026-01-13T08:55:57.385626+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,2
2026-01-13T08:55:58.386038+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,1
2026-01-13T08:55:59.386495+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,4,0
2026-01-13T08:56:00.613008+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,59
2026-01-13T08:56:01.382233+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,58
2026-01-13T08:56:02.382569+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,57
2026-01-13T08:56:03.382759+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,56
2026-01-13T08:56:04.383135+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,55
2026-01-13T08:56:05.383475+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,54
2026-01-13T08:56:06.383894+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,53
2026-01-13T08:56:07.384041+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,52
2026-01-13T08:56:08.384465+00:00,2.0649,2.0533,0.011600000000000055,0.9955,0.0045,3,51
2026-01-13T08:56:09.384800+00:00,2.0649,2.0533,0.011600000000000055,0.9955,0.0045,3,50
2026-01-13T08:56:10.385159+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,49
2026-01-13T08:56:11.385299+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,48
2026-01-13T08:56:12.385563+00:00,2.065,2.0533,0.011699999999999822,0.9955,0.0045,3,47
2026-01-13T08:56:13.385596+00:00,2.0649,2.0533,0.011600000000000055,0.995,0.005,3,46
2026-01-13T08:56:14.385931+00:00,2.0649,2.0533,0.011600000000000055,0.995,0.005,3,45
2026-01-13T08:56:15.386385+00:00,2.0649,2.0533,0.011600000000000055,0.995,0.005,3,44
2026-01-13T08:56:16.386458+00:00,2.0649,2.0533,0.011600000000000055,0.995,0.005,3,43
2026-01-13T08:56:17.386739+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,42
2026-01-13T08:56:18.387025+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,41
2026-01-13T08:56:19.387267+00:00,2.0649,2.0533,0.011600000000000055,0.995,0.005,3,40
2026-01-13T08:56:20.387782+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,39
2026-01-13T08:56:21.388292+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,38
2026-01-13T08:56:22.388579+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,37
2026-01-13T08:56:23.388663+00:00,2.065,2.0533,0.011699999999999822,0.995,0.005,3,36
2026-01-13T08:56:24.388725+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,35
2026-01-13T08:56:25.388887+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,34
2026-01-13T08:56:26.389077+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,33
2026-01-13T08:56:27.389580+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,32
2026-01-13T08:56:28.390095+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,31
2026-01-13T08:56:29.390604+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,30
2026-01-13T08:56:30.395289+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,29
2026-01-13T08:56:31.705094+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,28
2026-01-13T08:56:33.339447+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,26
2026-01-13T08:56:34.711569+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,25
2026-01-13T08:56:35.772721+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,24
2026-01-13T08:56:36.772800+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,23
2026-01-13T08:56:37.773299+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,22
2026-01-13T08:56:38.773609+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,21
2026-01-13T08:56:39.773739+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,20
2026-01-13T08:56:40.774199+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,19
2026-01-13T08:56:41.774349+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,18
2026-01-13T08:56:42.774648+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,17
2026-01-13T08:56:43.775025+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,16
2026-01-13T08:56:44.775277+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,15
2026-01-13T08:56:45.775739+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,14
2026-01-13T08:56:46.775993+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,13
2026-01-13T08:56:47.776224+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,12
2026-01-13T08:56:48.776455+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,11
2026-01-13T08:56:49.776526+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,10
2026-01-13T08:56:50.776936+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,9
2026-01-13T08:56:51.777444+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,8
2026-01-13T08:56:52.778047+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,7
2026-01-13T08:56:53.778384+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,6
2026-01-13T08:56:54.778756+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,5
2026-01-13T08:56:55.778949+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,4
2026-01-13T08:56:56.779284+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,3
2026-01-13T08:56:57.779351+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,3,2
2026-01-13T08:56:58.779818+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,1
2026-01-13T08:56:59.780129+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,3,0
2026-01-13T08:57:01.013007+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,58
2026-01-13T08:57:01.783296+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,58
2026-01-13T08:57:02.783721+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,57
2026-01-13T08:57:03.783861+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,56
2026-01-13T08:57:04.784300+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,55
2026-01-13T08:57:05.784654+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,54
2026-01-13T08:57:06.784981+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,53
2026-01-13T08:57:07.785094+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,52
2026-01-13T08:57:08.785434+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,51
2026-01-13T08:57:09.785638+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,50
2026-01-13T08:57:10.785729+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,49
2026-01-13T08:57:11.785895+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,48
2026-01-13T08:57:12.786012+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,47
2026-01-13T08:57:13.786452+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,46
2026-01-13T08:57:14.786862+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,45
2026-01-13T08:57:15.787357+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,44
2026-01-13T08:57:16.787382+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,43
2026-01-13T08:57:17.787958+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,42
2026-01-13T08:57:18.788167+00:00,2.0654,2.0533,0.012099999999999778,0.995,0.005,2,41
2026-01-13T08:57:19.788265+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,40
2026-01-13T08:57:20.788719+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,39
2026-01-13T08:57:21.788820+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,38
2026-01-13T08:57:22.789170+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,37
2026-01-13T08:57:23.789524+00:00,2.0653,2.0533,0.01200000000000001,0.995,0.005,2,36
2026-01-13T08:57:24.789691+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,2,35
2026-01-13T08:57:25.790052+00:00,2.066,2.0533,0.012699999999999712,0.995,0.005,2,34
2026-01-13T08:57:26.790416+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,33
2026-01-13T08:57:27.790790+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,32
2026-01-13T08:57:28.790932+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,31
2026-01-13T08:57:29.791022+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,30
2026-01-13T08:57:30.791393+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,29
2026-01-13T08:57:31.791633+00:00,2.0659,2.0533,0.012599999999999945,0.995,0.005,2,28
2026-01-13T08:57:32.792041+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,27
2026-01-13T08:57:33.792189+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,26
2026-01-13T08:57:34.792520+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,25
2026-01-13T08:57:35.793005+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,24
2026-01-13T08:57:36.793534+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,23
2026-01-13T08:57:37.793999+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,22
2026-01-13T08:57:38.794315+00:00,2.0658,2.0533,0.012499999999999734,0.995,0.005,2,21
2026-01-13T08:57:39.794591+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,20
2026-01-13T08:57:40.794688+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,19
2026-01-13T08:57:41.794866+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,18
2026-01-13T08:57:42.794906+00:00,2.0659,2.0533,0.012599999999999945,0.996,0.004,2,17
2026-01-13T08:57:43.795201+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,16
2026-01-13T08:57:44.795632+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,15
2026-01-13T08:57:45.795904+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,14
2026-01-13T08:57:46.796204+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,13
2026-01-13T08:57:47.796235+00:00,2.0659,2.0533,0.012599999999999945,0.996,0.004,2,12
2026-01-13T08:57:48.796380+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,11
2026-01-13T08:57:49.796672+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.004,2,10
2026-01-13T08:57:50.796706+00:00,2.0658,2.0533,0.012499999999999734,0.996,0.0035,2,9
2026-01-13T08:57:51.797256+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,8
2026-01-13T08:57:52.797462+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,7
2026-01-13T08:57:53.797914+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,6
2026-01-13T08:57:54.798222+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,5
2026-01-13T08:57:55.798449+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,4
2026-01-13T08:57:56.798670+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,3
2026-01-13T08:57:57.798890+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,2
2026-01-13T08:57:58.799364+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,1
2026-01-13T08:57:59.799692+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,2,0
2026-01-13T08:58:00.799898+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,1,59
2026-01-13T08:58:02.030011+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,1,57
2026-01-13T08:58:02.802256+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,1,57
2026-01-13T08:58:03.802577+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,1,56
2026-01-13T08:58:04.803022+00:00,2.0658,2.0533,0.012499999999999734,0.9965,0.0035,1,55
2026-01-13T08:58:05.803392+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,54
2026-01-13T08:58:06.803772+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,53
2026-01-13T08:58:07.804077+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,52
2026-01-13T08:58:08.804214+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,51
2026-01-13T08:58:09.804439+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,50
2026-01-13T08:58:10.804686+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,49
2026-01-13T08:58:11.804987+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,48
2026-01-13T08:58:12.805071+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,47
2026-01-13T08:58:13.805506+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,1,46
2026-01-13T08:58:14.805797+00:00,2.0657,2.0533,0.012399999999999967,0.9995,0.0005,1,45
2026-01-13T08:58:15.806087+00:00,2.0657,2.0533,0.012399999999999967,0.9995,0.0005,1,44
2026-01-13T08:58:16.806429+00:00,2.0657,2.0533,0.012399999999999967,0.9995,0.0005,1,43
2026-01-13T08:58:17.806589+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,42
2026-01-13T08:58:18.806616+00:00,2.0654,2.0533,0.012099999999999778,0.9995,0.0005,1,41
2026-01-13T08:58:19.807075+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,40
2026-01-13T08:58:20.807343+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,39
2026-01-13T08:58:21.807648+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,38
2026-01-13T08:58:22.808009+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,37
2026-01-13T08:58:23.808546+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,36
2026-01-13T08:58:24.808912+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,35
2026-01-13T08:58:25.809274+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,34
2026-01-13T08:58:26.809386+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,33
2026-01-13T08:58:27.809578+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,32
2026-01-13T08:58:28.809812+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,31
2026-01-13T08:58:29.809895+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,1,30
2026-01-13T08:58:30.810047+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,29
2026-01-13T08:58:31.810460+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,28
2026-01-13T08:58:32.810980+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,27
2026-01-13T08:58:33.811420+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,26
2026-01-13T08:58:34.811786+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,25
2026-01-13T08:58:35.812205+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,24
2026-01-13T08:58:36.812591+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,23
2026-01-13T08:58:37.812899+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,22
2026-01-13T08:58:38.813009+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,21
2026-01-13T08:58:39.813526+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,20
2026-01-13T08:58:40.813559+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,19
2026-01-13T08:58:41.814011+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,18
2026-01-13T08:58:42.814150+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,17
2026-01-13T08:58:43.814350+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,16
2026-01-13T08:58:44.814750+00:00,2.0648,2.0533,0.011499999999999844,0.9995,0.0005,1,15
2026-01-13T08:58:45.814968+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,14
2026-01-13T08:58:46.815582+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,13
2026-01-13T08:58:47.815934+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,12
2026-01-13T08:58:48.816153+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,11
2026-01-13T08:58:49.816261+00:00,2.0649,2.0533,0.011600000000000055,0.9995,0.0005,1,10
2026-01-13T08:58:50.816465+00:00,2.0652,2.0533,0.0118999999999998,0.9995,0.0005,1,9
2026-01-13T08:58:51.816761+00:00,2.0652,2.0533,0.0118999999999998,0.9995,0.0005,1,8
2026-01-13T08:58:52.816948+00:00,2.0652,2.0533,0.0118999999999998,0.9995,0.0005,1,7
2026-01-13T08:58:53.817093+00:00,2.0652,2.0533,0.0118999999999998,0.9995,0.0005,1,6
2026-01-13T08:58:54.817281+00:00,2.0652,2.0533,0.0118999999999998,0.9995,0.0005,1,5
2026-01-13T08:58:55.817313+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,1,4
2026-01-13T08:58:56.817657+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,1,3
2026-01-13T08:58:57.817904+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,1,2
2026-01-13T08:58:58.818060+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,1,1
2026-01-13T08:58:59.818288+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,1,0
2026-01-13T08:59:00.818439+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,0,59
2026-01-13T08:59:01.818581+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,0,58
2026-01-13T08:59:03.049007+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,0,56
2026-01-13T08:59:03.820688+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,0,56
2026-01-13T08:59:04.820821+00:00,2.0653,2.0533,0.01200000000000001,0.9995,0.0005,0,55
2026-01-13T08:59:05.821053+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,54
2026-01-13T08:59:06.821265+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,53
2026-01-13T08:59:07.821356+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,52
2026-01-13T08:59:08.821621+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,51
2026-01-13T08:59:09.821659+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,50
2026-01-13T08:59:10.821899+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,49
2026-01-13T08:59:11.822403+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,48
2026-01-13T08:59:12.822832+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,47
2026-01-13T08:59:13.823310+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,46
2026-01-13T08:59:14.823650+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,45
2026-01-13T08:59:15.823795+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,44
2026-01-13T08:59:16.824082+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,43
2026-01-13T08:59:17.824553+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,42
2026-01-13T08:59:18.824840+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,41
2026-01-13T08:59:19.825357+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,40
2026-01-13T08:59:20.825785+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,39
2026-01-13T08:59:21.825808+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,38
2026-01-13T08:59:22.826227+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,37
2026-01-13T08:59:23.826597+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,36
2026-01-13T08:59:24.826691+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,35
2026-01-13T08:59:25.826873+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,34
2026-01-13T08:59:26.826899+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,33
2026-01-13T08:59:27.827142+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,32
2026-01-13T08:59:28.827416+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,31
2026-01-13T08:59:29.827718+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,30
2026-01-13T08:59:30.827930+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,29
2026-01-13T08:59:31.828264+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,28
2026-01-13T08:59:32.828308+00:00,2.0656,2.0533,0.012299999999999756,0.9995,0.0005,0,27
2026-01-13T08:59:33.828432+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,26
2026-01-13T08:59:34.828488+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,25
2026-01-13T08:59:35.828748+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,24
2026-01-13T08:59:36.829167+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,23
2026-01-13T08:59:37.829656+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,22
2026-01-13T08:59:38.829992+00:00,2.0655,2.0533,0.012199999999999989,0.9995,0.0005,0,21
2026-01-13T08:59:39.830436+00:00,2.0659,2.0533,0.012599999999999945,0.9995,0.0005,0,20
2026-01-13T08:59:40.830572+00:00,2.0659,2.0533,0.012599999999999945,0.9995,0.0005,0,19
2026-01-13T08:59:41.830714+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,18
2026-01-13T08:59:42.831046+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,17
2026-01-13T08:59:43.831131+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,16
2026-01-13T08:59:44.831498+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,15
2026-01-13T08:59:45.831683+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,14
2026-01-13T08:59:46.831753+00:00,2.0659,2.0533,0.012599999999999945,0.9995,0.0005,0,13
2026-01-13T08:59:47.831928+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,12
2026-01-13T08:59:48.832289+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,11
2026-01-13T08:59:49.832806+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,10
2026-01-13T08:59:50.833197+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,9
2026-01-13T08:59:51.833294+00:00,2.0658,2.0533,0.012499999999999734,0.9995,0.0005,0,8
